Train No,Train Name,SEQ,Station Code,Station Name,Arrival time,Halt Time,Departure Time,Distance,Distance Traveled,Distance to Next Station,Distance to Destination,Platform Number,Source Station,Source Station Name,Destination Station,Destination Station Name,Coach Count,Coaches
22301,Howrah-New Jalpaiguri Vande Bharat Express,2,BHP,Bolpur Shantiniketan,07:25:00,2,07:27:00,146,146.0,183.0,416.0,1,HWH,Howrah,NJP,New Jalpaiguri,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22301,Howrah-New Jalpaiguri Vande Bharat Express,3,MLDT,Malda Town,10:22:00,3,10:25:00,329,329.0,88.0,233.0,1,HWH,Howrah,NJP,New Jalpaiguri,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22301,Howrah-New Jalpaiguri Vande Bharat Express,4,BOE,Barsoi Junction,11:28:00,2,11:30:00,417,417.0,57.0,145.0,2,HWH,Howrah,NJP,New Jalpaiguri,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22301,Howrah-New Jalpaiguri Vande Bharat Express,5,KNE,KishanGanj,12:15:00,2,12:17:00,474,474.0,88.0,88.0,2,HWH,Howrah,NJP,New Jalpaiguri,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22301,Howrah-New Jalpaiguri Vande Bharat Express,6,NJP,New Jalpaiguri Junction,13:25:00,0,--:--:--,562,562.0,0.0,0.0,1,HWH,Howrah,NJP,New Jalpaiguri,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22302,New Jalpaiguri-Howrah Vande Bharat Express,1,NJP,New Jalpaiguri Junction,--:--:--,0,15:00:00,0,0.0,87.0,562.0,1,NJP,New Jalpaiguri,HWH,Howrah,16,"C14, C1, E2, E1, C13, C2, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22302,New Jalpaiguri-Howrah Vande Bharat Express,2,KNE,KishanGanj,15:46:00,2,15:48:00,87,87.0,58.0,475.0,1,NJP,New Jalpaiguri,HWH,Howrah,16,"C14, C1, E2, E1, C13, C2, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22302,New Jalpaiguri-Howrah Vande Bharat Express,3,BOE,Barsoi Junction,16:28:00,2,16:30:00,145,145.0,88.0,417.0,1,NJP,New Jalpaiguri,HWH,Howrah,16,"C14, C1, E2, E1, C13, C2, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22302,New Jalpaiguri-Howrah Vande Bharat Express,4,MLDT,Malda Town,17:45:00,3,17:48:00,233,233.0,182.0,329.0,1,NJP,New Jalpaiguri,HWH,Howrah,16,"C14, C1, E2, E1, C13, C2, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22302,New Jalpaiguri-Howrah Vande Bharat Express,5,BHP,Bolpur Shantiniketan,20:03:00,2,20:05:00,415,415.0,147.0,147.0,1,NJP,New Jalpaiguri,HWH,Howrah,16,"C14, C1, E2, E1, C13, C2, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22302,New Jalpaiguri-Howrah Vande Bharat Express,6,HWH,Howrah Junction,22:30:00,0,--:--:--,562,562.0,0.0,0.0,7,NJP,New Jalpaiguri,HWH,Howrah,16,"C14, C1, E2, E1, C13, C2, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22303,Howrah-Gaya Vande Bharat Express,1,HWH,Howrah Junction,--:--:--,0,06:45:00,0,0.0,157.0,456.0,6,HWH,Howrah,GAYA,Gaya,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22303,Howrah-Gaya Vande Bharat Express,2,DGR,Durgapur,08:15:00,2,08:17:00,157,157.0,42.0,299.0,1,HWH,Howrah,GAYA,Gaya,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22303,Howrah-Gaya Vande Bharat Express,3,ASN,Asansol Junction,08:40:00,2,08:42:00,199,199.0,58.0,257.0,4,HWH,Howrah,GAYA,Gaya,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22303,Howrah-Gaya Vande Bharat Express,4,DHN,Dhanbad Junction,09:43:00,2,09:45:00,257,257.0,48.0,199.0,3,HWH,Howrah,GAYA,Gaya,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22303,Howrah-Gaya Vande Bharat Express,5,PNME,Parasnath,10:13:00,2,10:15:00,305,305.0,75.0,151.0,3,HWH,Howrah,GAYA,Gaya,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22303,Howrah-Gaya Vande Bharat Express,6,KQR,Koderma Junction,10:58:00,2,11:00:00,380,380.0,76.0,76.0,4,HWH,Howrah,GAYA,Gaya,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22303,Howrah-Gaya Vande Bharat Express,7,GAYA,Gaya Junction,12:30:00,0,--:--:--,456,456.0,0.0,0.0,4,HWH,Howrah,GAYA,Gaya,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22304,Gaya-Howrah Vande Bharat Express,1,GAYA,Gaya Junction,--:--:--,0,15:15:00,0,0.0,76.0,456.0,4,GAYA,Gaya,HWH,Howrah,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22304,Gaya-Howrah Vande Bharat Express,2,KQR,Koderma Junction,16:15:00,2,16:17:00,76,76.0,76.0,380.0,3,GAYA,Gaya,HWH,Howrah,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22304,Gaya-Howrah Vande Bharat Express,3,PNME,Parasnath,17:08:00,2,17:10:00,152,152.0,47.0,304.0,2,GAYA,Gaya,HWH,Howrah,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22304,Gaya-Howrah Vande Bharat Express,4,DHN,Dhanbad Junction,18:00:00,2,18:02:00,199,199.0,58.0,257.0,1,GAYA,Gaya,HWH,Howrah,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22304,Gaya-Howrah Vande Bharat Express,5,ASN,Asansol Junction,18:38:00,2,18:40:00,257,257.0,42.0,199.0,5,GAYA,Gaya,HWH,Howrah,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22304,Gaya-Howrah Vande Bharat Express,6,DGR,Durgapur,19:01:00,2,19:03:00,299,299.0,157.0,157.0,4,GAYA,Gaya,HWH,Howrah,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22304,Gaya-Howrah Vande Bharat Express,7,HWH,Howrah Junction,21:10:00,0,--:--:--,456,456.0,0.0,0.0,6,GAYA,Gaya,HWH,Howrah,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22309,Howrah-Jamalpur Vande Bharat Express,1,HWH,Howrah Junction,--:--:--,0,07:45:00,0,0.0,146.0,438.0,1,HWH,Howrah,JMP,Jamalpur,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22309,Howrah-Jamalpur Vande Bharat Express,2,BHP,Bolpur Shantiniketan,09:13:00,2,09:15:00,146,146.0,61.0,292.0,2,HWH,Howrah,JMP,Jamalpur,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22309,Howrah-Jamalpur Vande Bharat Express,3,RPH,Rampurhat Junction,10:00:00,2,10:02:00,207,207.0,64.0,231.0,2,HWH,Howrah,JMP,Jamalpur,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22309,Howrah-Jamalpur Vande Bharat Express,4,DUMK,Dumka,11:05:00,2,11:07:00,271,271.0,26.0,167.0,1,HWH,Howrah,JMP,Jamalpur,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22309,Howrah-Jamalpur Vande Bharat Express,5,NNHT,Nonihat Bhaturia,11:32:00,2,11:34:00,297,297.0,16.0,141.0,1,HWH,Howrah,JMP,Jamalpur,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22309,Howrah-Jamalpur Vande Bharat Express,6,HSDA,Hansdiha,11:50:00,2,11:52:00,313,313.0,23.0,125.0,1,HWH,Howrah,JMP,Jamalpur,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22309,Howrah-Jamalpur Vande Bharat Express,7,MDLE,Mandar Hill,12:12:00,2,12:14:00,336,336.0,14.0,102.0,1,HWH,Howrah,JMP,Jamalpur,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22309,Howrah-Jamalpur Vande Bharat Express,8,BHLE,Barahat Junction,12:30:00,2,12:32:00,350,350.0,35.0,88.0,1,HWH,Howrah,JMP,Jamalpur,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22309,Howrah-Jamalpur Vande Bharat Express,9,BGP,Bhagalpur Junction,13:15:00,2,13:17:00,385,385.0,53.0,53.0,3,HWH,Howrah,JMP,Jamalpur,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22309,Howrah-Jamalpur Vande Bharat Express,10,JMP,Jamalpur Junction,14:15:00,0,--:--:--,438,438.0,0.0,0.0,3,HWH,Howrah,JMP,Jamalpur,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22310,Jamalpur-Howrah Vande Bharat Express,1,JMP,Jamalpur Junction,--:--:--,0,15:30:00,0,0.0,53.0,439.0,2,JMP,Jamalpur,HWH,Howrah,8,"C7, C1, E1, C6, C2, C5, C4, C3"
22310,Jamalpur-Howrah Vande Bharat Express,2,BGP,Bhagalpur Junction,16:22:00,2,16:24:00,53,53.0,36.0,386.0,5,JMP,Jamalpur,HWH,Howrah,8,"C7, C1, E1, C6, C2, C5, C4, C3"
22310,Jamalpur-Howrah Vande Bharat Express,3,BHLE,Barahat Junction,17:02:00,2,17:04:00,89,89.0,14.0,350.0,1,JMP,Jamalpur,HWH,Howrah,8,"C7, C1, E1, C6, C2, C5, C4, C3"
22310,Jamalpur-Howrah Vande Bharat Express,4,MDLE,Mandar Hill,17:16:00,2,17:18:00,103,103.0,23.0,336.0,1,JMP,Jamalpur,HWH,Howrah,8,"C7, C1, E1, C6, C2, C5, C4, C3"
22310,Jamalpur-Howrah Vande Bharat Express,5,HSDA,Hansdiha,17:38:00,2,17:40:00,126,126.0,16.0,313.0,1,JMP,Jamalpur,HWH,Howrah,8,"C7, C1, E1, C6, C2, C5, C4, C3"
22310,Jamalpur-Howrah Vande Bharat Express,6,NNHT,Nonihat Bhaturia,17:53:00,2,17:55:00,142,142.0,26.0,297.0,1,JMP,Jamalpur,HWH,Howrah,8,"C7, C1, E1, C6, C2, C5, C4, C3"
22310,Jamalpur-Howrah Vande Bharat Express,7,DUMK,Dumka,18:25:00,2,18:27:00,168,168.0,64.0,271.0,1,JMP,Jamalpur,HWH,Howrah,8,"C7, C1, E1, C6, C2, C5, C4, C3"
22310,Jamalpur-Howrah Vande Bharat Express,8,RPH,Rampurhat Junction,19:18:00,2,19:20:00,232,232.0,61.0,207.0,2,JMP,Jamalpur,HWH,Howrah,8,"C7, C1, E1, C6, C2, C5, C4, C3"
22310,Jamalpur-Howrah Vande Bharat Express,9,BHP,Bolpur Shantiniketan,19:56:00,2,19:58:00,293,293.0,146.0,146.0,2,JMP,Jamalpur,HWH,Howrah,8,"C7, C1, E1, C6, C2, C5, C4, C3"
22310,Jamalpur-Howrah Vande Bharat Express,10,HWH,Howrah Junction,22:05:00,0,--:--:--,439,439.0,0.0,0.0,1,JMP,Jamalpur,HWH,Howrah,8,"C7, C1, E1, C6, C2, C5, C4, C3"
22345,Patna-Gomti Nagar (Lucknow) Vande Bharat Express,1,PNBE,Patna Junction,--:--:--,0,06:05:00,0,0.0,49.0,541.0,8,PNBE,Patna,GTNR,Gomti Nagar (Lucknow),8,"C7, C1, E1, C6, C2, C5, C4, C3"
22345,Patna-Gomti Nagar (Lucknow) Vande Bharat Express,2,ARA,Ara Junction,06:38:00,2,06:40:00,49,49.0,69.0,492.0,2,PNBE,Patna,GTNR,Gomti Nagar (Lucknow),8,"C7, C1, E1, C6, C2, C5, C4, C3"
22345,Patna-Gomti Nagar (Lucknow) Vande Bharat Express,3,BXR,Buxar,07:18:00,2,07:20:00,118,118.0,90.0,423.0,2,PNBE,Patna,GTNR,Gomti Nagar (Lucknow),8,"C7, C1, E1, C6, C2, C5, C4, C3"
22345,Patna-Gomti Nagar (Lucknow) Vande Bharat Express,4,DDU,Pandit Deen Dayal Upadhyaya Junction,08:30:00,5,08:35:00,208,208.0,18.0,333.0,3,PNBE,Patna,GTNR,Gomti Nagar (Lucknow),8,"C7, C1, E1, C6, C2, C5, C4, C3"
22345,Patna-Gomti Nagar (Lucknow) Vande Bharat Express,5,BSB,Varanasi Junction,09:27:00,5,09:32:00,226,226.0,188.0,315.0,8,PNBE,Patna,GTNR,Gomti Nagar (Lucknow),8,"C7, C1, E1, C6, C2, C5, C4, C3"
22345,Patna-Gomti Nagar (Lucknow) Vande Bharat Express,6,AY,Ayodhya Dham Junction,12:10:00,5,12:15:00,414,414.0,127.0,127.0,2,PNBE,Patna,GTNR,Gomti Nagar (Lucknow),8,"C7, C1, E1, C6, C2, C5, C4, C3"
22345,Patna-Gomti Nagar (Lucknow) Vande Bharat Express,7,GTNR,Gomti Nagar,14:35:00,0,--:--:--,541,541.0,0.0,0.0,6,PNBE,Patna,GTNR,Gomti Nagar (Lucknow),8,"C7, C1, E1, C6, C2, C5, C4, C3"
22346,Gomti Nagar (Lucknow)-Patna Vande Bharat Express,1,GTNR,Gomti Nagar,--:--:--,0,15:20:00,0,0.0,127.0,541.0,6,GTNR,Gomti Nagar (Lucknow),PNBE,Patna,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22346,Gomti Nagar (Lucknow)-Patna Vande Bharat Express,2,AY,Ayodhya Dham Junction,17:15:00,5,17:20:00,127,127.0,189.0,414.0,1,GTNR,Gomti Nagar (Lucknow),PNBE,Patna,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22346,Gomti Nagar (Lucknow)-Patna Vande Bharat Express,3,BSB,Varanasi Junction,19:55:00,5,20:00:00,316,316.0,18.0,225.0,8,GTNR,Gomti Nagar (Lucknow),PNBE,Patna,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22346,Gomti Nagar (Lucknow)-Patna Vande Bharat Express,4,DDU,Pandit Deen Dayal Upadhyaya Junction,20:45:00,5,20:50:00,334,334.0,90.0,207.0,2,GTNR,Gomti Nagar (Lucknow),PNBE,Patna,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22346,Gomti Nagar (Lucknow)-Patna Vande Bharat Express,5,BXR,Buxar,21:47:00,2,21:49:00,424,424.0,68.0,117.0,1,GTNR,Gomti Nagar (Lucknow),PNBE,Patna,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22346,Gomti Nagar (Lucknow)-Patna Vande Bharat Express,6,ARA,Ara Junction,22:33:00,2,22:35:00,492,492.0,49.0,49.0,1,GTNR,Gomti Nagar (Lucknow),PNBE,Patna,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22346,Gomti Nagar (Lucknow)-Patna Vande Bharat Express,7,PNBE,Patna Junction,23:45:00,0,--:--:--,541,541.0,0.0,0.0,8,GTNR,Gomti Nagar (Lucknow),PNBE,Patna,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22347,Howrah-Patna Vande Bharat Express,1,HWH,Howrah Junction,--:--:--,0,15:50:00,0,0.0,157.0,531.0,11,HWH,Howrah,PNBE,Patna,20,"C18, C1, E2, E1, C17, C2, C16, C15, C14, C13, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22347,Howrah-Patna Vande Bharat Express,2,DGR,Durgapur,17:18:00,2,17:20:00,157,157.0,42.0,374.0,1,HWH,Howrah,PNBE,Patna,20,"C18, C1, E2, E1, C17, C2, C16, C15, C14, C13, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22347,Howrah-Patna Vande Bharat Express,3,ASN,Asansol Junction,17:44:00,3,17:47:00,199,199.0,40.0,332.0,4,HWH,Howrah,PNBE,Patna,20,"C18, C1, E2, E1, C17, C2, C16, C15, C14, C13, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22347,Howrah-Patna Vande Bharat Express,4,JMT,Jamtara,18:15:00,2,18:17:00,239,239.0,71.0,292.0,2,HWH,Howrah,PNBE,Patna,20,"C18, C1, E2, E1, C17, C2, C16, C15, C14, C13, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22347,Howrah-Patna Vande Bharat Express,5,JSME,Jasidih Junction,18:57:00,2,18:59:00,310,310.0,99.0,221.0,2,HWH,Howrah,PNBE,Patna,20,"C18, C1, E2, E1, C17, C2, C16, C15, C14, C13, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22347,Howrah-Patna Vande Bharat Express,6,LKR,Luckeesarai Junction,20:40:00,2,20:42:00,409,409.0,33.0,122.0,3,HWH,Howrah,PNBE,Patna,20,"C18, C1, E2, E1, C17, C2, C16, C15, C14, C13, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22347,Howrah-Patna Vande Bharat Express,7,MKA,Mokama,21:03:00,2,21:05:00,442,442.0,44.0,89.0,3,HWH,Howrah,PNBE,Patna,20,"C18, C1, E2, E1, C17, C2, C16, C15, C14, C13, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22347,Howrah-Patna Vande Bharat Express,8,BKP,Bakhtiyarpur Junction,21:30:00,2,21:32:00,486,486.0,35.0,45.0,2,HWH,Howrah,PNBE,Patna,20,"C18, C1, E2, E1, C17, C2, C16, C15, C14, C13, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22347,Howrah-Patna Vande Bharat Express,9,PNC,Patna Saheb,21:53:00,2,21:55:00,521,521.0,10.0,10.0,2,HWH,Howrah,PNBE,Patna,20,"C18, C1, E2, E1, C17, C2, C16, C15, C14, C13, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22347,Howrah-Patna Vande Bharat Express,10,PNBE,Patna Junction,22:40:00,0,--:--:--,531,531.0,0.0,0.0,1,HWH,Howrah,PNBE,Patna,20,"C18, C1, E2, E1, C17, C2, C16, C15, C14, C13, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22348,Patna-Howrah Vande Bharat Express,1,PNBE,Patna Junction,--:--:--,0,08:00:00,0,0.0,10.0,531.0,1,PNBE,Patna,HWH,Howrah,20,"C1, C18, E1, E2, C2, C17, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12, C13, C14, C15, C16"
22348,Patna-Howrah Vande Bharat Express,2,PNC,Patna Saheb,08:12:00,2,08:14:00,10,10.0,35.0,521.0,1,PNBE,Patna,HWH,Howrah,20,"C1, C18, E1, E2, C2, C17, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12, C13, C14, C15, C16"
22348,Patna-Howrah Vande Bharat Express,3,BKP,Bakhtiyarpur Junction,08:35:00,2,08:37:00,45,45.0,44.0,486.0,1,PNBE,Patna,HWH,Howrah,20,"C1, C18, E1, E2, C2, C17, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12, C13, C14, C15, C16"
22348,Patna-Howrah Vande Bharat Express,4,MKA,Mokama,09:00:00,2,09:02:00,89,89.0,33.0,442.0,1,PNBE,Patna,HWH,Howrah,20,"C1, C18, E1, E2, C2, C17, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12, C13, C14, C15, C16"
22348,Patna-Howrah Vande Bharat Express,5,LKR,Luckeesarai Junction,09:24:00,2,09:26:00,122,122.0,99.0,409.0,2,PNBE,Patna,HWH,Howrah,20,"C1, C18, E1, E2, C2, C17, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12, C13, C14, C15, C16"
22348,Patna-Howrah Vande Bharat Express,6,JSME,Jasidih Junction,10:41:00,2,10:43:00,221,221.0,71.0,310.0,1,PNBE,Patna,HWH,Howrah,20,"C1, C18, E1, E2, C2, C17, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12, C13, C14, C15, C16"
22348,Patna-Howrah Vande Bharat Express,7,JMT,Jamtara,11:22:00,2,11:24:00,292,292.0,40.0,239.0,1,PNBE,Patna,HWH,Howrah,20,"C1, C18, E1, E2, C2, C17, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12, C13, C14, C15, C16"
22348,Patna-Howrah Vande Bharat Express,8,ASN,Asansol Junction,11:55:00,3,11:58:00,332,332.0,42.0,199.0,5,PNBE,Patna,HWH,Howrah,20,"C1, C18, E1, E2, C2, C17, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12, C13, C14, C15, C16"
22348,Patna-Howrah Vande Bharat Express,9,DGR,Durgapur,12:21:00,2,12:23:00,374,374.0,157.0,157.0,4,PNBE,Patna,HWH,Howrah,20,"C1, C18, E1, E2, C2, C17, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12, C13, C14, C15, C16"
22348,Patna-Howrah Vande Bharat Express,10,HWH,Howrah Junction,14:35:00,0,--:--:--,531,531.0,0.0,0.0,11,PNBE,Patna,HWH,Howrah,20,"C1, C18, E1, E2, C2, C17, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12, C13, C14, C15, C16"
22349,Patna-Ranchi Vande Bharat Express,1,PNBE,Patna Junction,--:--:--,0,07:00:00,0,0.0,45.0,377.0,8,PNBE,Patna,RNC,Ranchi,8,"C7, C6, E1, C5, C4, C3, C2, C1"
22349,Patna-Ranchi Vande Bharat Express,2,JHD,Jehanabad,07:33:00,2,07:35:00,45,45.0,47.0,332.0,1,PNBE,Patna,RNC,Ranchi,8,"C7, C6, E1, C5, C4, C3, C2, C1"
22349,Patna-Ranchi Vande Bharat Express,3,GAYA,Gaya Junction,08:20:00,10,08:30:00,92,92.0,76.0,285.0,4,PNBE,Patna,RNC,Ranchi,8,"C7, C6, E1, C5, C4, C3, C2, C1"
22349,Patna-Ranchi Vande Bharat Express,4,KQR,Koderma Junction,09:35:00,2,09:37:00,168,168.0,79.0,209.0,6,PNBE,Patna,RNC,Ranchi,8,"C7, C6, E1, C5, C4, C3, C2, C1"
22349,Patna-Ranchi Vande Bharat Express,5,HZBN,Hazaribagh Town,10:39:00,2,10:41:00,247,247.0,57.0,130.0,1,PNBE,Patna,RNC,Ranchi,8,"C7, C6, E1, C5, C4, C3, C2, C1"
22349,Patna-Ranchi Vande Bharat Express,6,BRKA,Barkakana Junction,11:30:00,5,11:35:00,304,304.0,54.0,73.0,3,PNBE,Patna,RNC,Ranchi,8,"C7, C6, E1, C5, C4, C3, C2, C1"
22349,Patna-Ranchi Vande Bharat Express,7,MESR,Mesra,12:20:00,2,12:22:00,358,358.0,19.0,19.0,2,PNBE,Patna,RNC,Ranchi,8,"C7, C6, E1, C5, C4, C3, C2, C1"
22349,Patna-Ranchi Vande Bharat Express,8,RNC,Ranchi Junction,13:05:00,0,--:--:--,377,377.0,0.0,0.0,2,PNBE,Patna,RNC,Ranchi,8,"C7, C6, E1, C5, C4, C3, C2, C1"
22350,Ranchi-Patna Vande Bharat Express,1,RNC,Ranchi Junction,--:--:--,0,16:15:00,0,0.0,19.0,377.0,1,RNC,Ranchi,PNBE,Patna,8,"C7, C6, E1, C5, C4, C3, C2, C1"
22350,Ranchi-Patna Vande Bharat Express,2,MESR,Mesra,16:35:00,2,16:37:00,19,19.0,55.0,358.0,2,RNC,Ranchi,PNBE,Patna,8,"C7, C6, E1, C5, C4, C3, C2, C1"
22350,Ranchi-Patna Vande Bharat Express,3,BRKA,Barkakana Junction,17:25:00,5,17:30:00,74,74.0,56.0,303.0,3,RNC,Ranchi,PNBE,Patna,8,"C7, C6, E1, C5, C4, C3, C2, C1"
22350,Ranchi-Patna Vande Bharat Express,4,HZBN,Hazaribagh Town,18:21:00,2,18:23:00,130,130.0,80.0,247.0,1,RNC,Ranchi,PNBE,Patna,8,"C7, C6, E1, C5, C4, C3, C2, C1"
22350,Ranchi-Patna Vande Bharat Express,5,KQR,Koderma Junction,19:26:00,2,19:28:00,210,210.0,76.0,167.0,6,RNC,Ranchi,PNBE,Patna,8,"C7, C6, E1, C5, C4, C3, C2, C1"
22350,Ranchi-Patna Vande Bharat Express,6,GAYA,Gaya Junction,20:40:00,10,20:50:00,286,286.0,47.0,91.0,4,RNC,Ranchi,PNBE,Patna,8,"C7, C6, E1, C5, C4, C3, C2, C1"
22350,Ranchi-Patna Vande Bharat Express,7,JHD,Jehanabad,21:21:00,2,21:23:00,333,333.0,44.0,44.0,2,RNC,Ranchi,PNBE,Patna,8,"C7, C6, E1, C5, C4, C3, C2, C1"
22350,Ranchi-Patna Vande Bharat Express,8,PNBE,Patna Junction,22:10:00,0,--:--:--,377,377.0,0.0,0.0,8,RNC,Ranchi,PNBE,Patna,8,"C7, C6, E1, C5, C4, C3, C2, C1"
22415,Varanasi-New Delhi Vande Bharat Express,1,BSB,Varanasi Junction,--:--:--,0,15:00:00,0,0.0,124.0,759.0,1,BSB,Varanasi,NDLS,New Delhi,20,"C1, C18, E1, E2, C2, C17, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12, C13, C14, C15, C16"
22415,Varanasi-New Delhi Vande Bharat Express,2,PRYJ,Prayagraj Junction,16:30:00,2,16:32:00,124,124.0,195.0,635.0,6,BSB,Varanasi,NDLS,New Delhi,20,"C1, C18, E1, E2, C2, C17, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12, C13, C14, C15, C16"
22415,Varanasi-New Delhi Vande Bharat Express,3,CNB,Kanpur Central,18:30:00,2,18:32:00,319,319.0,440.0,440.0,1,BSB,Varanasi,NDLS,New Delhi,20,"C1, C18, E1, E2, C2, C17, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12, C13, C14, C15, C16"
22415,Varanasi-New Delhi Vande Bharat Express,4,NDLS,New Delhi,23:00:00,0,--:--:--,759,759.0,0.0,0.0,16,BSB,Varanasi,NDLS,New Delhi,20,"C1, C18, E1, E2, C2, C17, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12, C13, C14, C15, C16"
22416,New Delhi-Varanasi Vande Bharat Express,1,NDLS,New Delhi,--:--:--,0,06:00:00,0,0.0,441.0,759.0,16,NDLS,New Delhi,BSB,Varanasi,20,"C18, C1, E2, E1, C17, C2, C16, C15, C14, C13, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22416,New Delhi-Varanasi Vande Bharat Express,2,CNB,Kanpur Central,10:08:00,2,10:10:00,441,441.0,194.0,318.0,5,NDLS,New Delhi,BSB,Varanasi,20,"C18, C1, E2, E1, C17, C2, C16, C15, C14, C13, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22416,New Delhi-Varanasi Vande Bharat Express,3,PRYJ,Prayagraj Junction,12:08:00,2,12:10:00,635,635.0,124.0,124.0,6,NDLS,New Delhi,BSB,Varanasi,20,"C18, C1, E2, E1, C17, C2, C16, C15, C14, C13, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22416,New Delhi-Varanasi Vande Bharat Express,4,BSB,Varanasi Junction,14:00:00,0,--:--:--,759,759.0,0.0,0.0,1,NDLS,New Delhi,BSB,Varanasi,20,"C18, C1, E2, E1, C17, C2, C16, C15, C14, C13, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
